m091/  她說:「我擁有許多機會，我沒拿下的局末點也不少，因此得分原本能有些不同。」,
m092/  戴凡波目前世界排名七十二，尚落後葛蘭維爾的六十一，但她曾三度在大滿貫賽封后的實力，相信沒有人會懷疑。,
m093/  非種子的戴凡波輕鬆以六比二，六比三擊敗同胞選手葛蘭維爾。,
m094/  立委選舉是總統大選的前哨戰，國民黨秉持「頭過身就過」的原則，立委選舉沒有輸的本錢，即使馬營有不同意見，主導立委選戰的國民黨中央在贏得最多席次的考量下，拒領公投票的策略是「箭在弦上、不得不發」，國民黨壓箱寶盡出，就看選民是否買帳。,
m095/  馬英九幕僚指出，四年前公投綁大選，連宋敗給陳呂的前車之鑑，讓人不能不心存警戒，黨中央推動拒領公投票，的確擔心是否會波及明年三月二十二日的返聯公投，影響總統大選選情。不過，在黨中央定調僅拒領立委選舉公投票後，馬英九終於表達「尊重國民黨的政策」。,
m096/  不過，這場拒領公投票的戲碼中，馬英九的態度也讓外界好奇。馬英九一直到昨天仍強調會領取反貪腐公投票。接近馬英九人士說，馬英九直到二十九日才聽到拒領公投票的消息，馬英九今天一早和吳伯雄會面後敲定，「馬英九尊重黨中央針對一月十二日立委選舉和公投的主張」。,
m097/  另外，新黨與紅黨等泛藍小黨推動的拒領公投票，已經威脅國民黨的政黨票，適時推出拒領公投票，黨內形容這是為「淹沒小黨的聲音」，除了重振泛藍共主的地位外，更是為政黨票積極催票。,
m098/  拒領公投票除了凸顯國民黨的訴求，徹底與民進黨分道揚鑣外，更有保持投票的平順，確保國民黨立委選舉成果的功效。即使投票出亂子，就如同黨主席吳伯雄所說，如果未來選舉有任何紛爭混亂，將由行政院與民進黨負全部責任，國民黨已從領投票爭議脫身。,
m099/  領投票爭議造成藍綠高度對峙，這項屬於純選務技術的爭議，引發民眾的反感，甚至傳出不投票的反應。黨內民調顯示，只有三分之一的選民在乎公投，因此棄守二階段，拒領公投票，也成了確保大好立委選情的必要措施。,
m100/  立委選前兩週，今天國民黨公開呼籲選民拒領公投票，黨內人士指出，此舉除讓國民黨擺脫領投票爭議的泥淖，徹底和民進黨分道揚鑣，以確保目前的優勢選情外，更有排除泛藍小黨分食政黨票的企圖，盼全力催出政黨票。,
m101/  他指出，數年前由於投資人高度看好房地產，房價持續飆升，很多美國民眾天真認為房價永遠不可能下跌，但現在真的很可能陷入衰退，「這是典型的泡沫現象」。,
m102/  數年前席勒創造「非理性亢奮」一詞，並被前美國聯準會主席葛林斯潘引用，聲名大噪。,
m103/  報導指出，下週史坦普凱斯席勒房價指數顯示，今年十月份美國房價指數跌幅創下六年多來最大單月跌幅，位在邁阿密的房屋價值大跌百分之十二。,
m104/  席勒說，目前美國期貨市場行情已經反應短期房價下跌的趨勢，史坦普房價指數已經下跌近百分之十四。「未來五年，房價期貨合約在諸如佛羅里達州、加州及拉斯維加斯等地區，將慘跌百分之三十五，美國的經濟衰退可能將延續數年的時間」。,
m105/  席勒是美國知名史坦普凱斯席勒房價指數創辦人之一，他說，「美國房地產價值已下跌一兆美元(約新台幣三十三兆元)，未來幾年房地產價格非常可能再下跌到三倍，房價暴跌的問題比次級房貸還嚴重，現在我們說的是數兆美元的損失」。,
m106/  耶魯大學經濟學教授席勒指出，美國經濟很可能步上日本的後塵，隨著房貸連續下跌數年，經濟可能因此陷入衰退。,
m107/  金門跨年晚會，邀請知名藝人黃小柔主持，參加表演的有木吉他雙人民歌演唱、台語實力派歌手方怡萍、國語歌手許嘉凌、辣妹熱舞、樂團、嘻哈舞團，現場熱歌勁舞，學生們釋放熱情，氣氛強強滾，讓歲末寒冬的金門，越夜越美麗。,
m108/  福建省主席陳景峻、金門縣長李炷烽、縣議長謝宜璋、金防部指揮官楊天嘯中將、立法委員吳成典等到場向民眾賀年，首次在金門跨年的陳景峻，祝福大家新年快樂、萬事如意。,
m109/  不同於去年的紅色大衣架，今年懸掛在雪梨海港大橋上的主題燈飾為時光沙漏，正好切合「榮耀時光」主題。隨著午夜時分逼近，現場氣氛一度顯得焦躁，但雪梨海港大橋週邊燈火頓時熄滅，只見兩側橋墩反射出的倒數時間，民眾的焦躁情緒立刻變得興奮，全場同聲倒數迎接二零零八年的第一刻的同時，璀璨煙火瞬間照亮整個雪梨夜空，民眾歡呼聲此起彼落，為這場跨年煙火秀劃上美麗句點。,
m110/  「榮耀時光」跨年活動正式於當地時間晚上八點(台灣時間晚間五點)以澳洲原住民歡迎儀式揭開序幕，之後每五分鐘以雷射特效在雪梨海港大橋上反射出各式各樣圖案營造派對氣氛、調足觀眾胃口。同時為了配合孩童就寢時間，主辦單位九點先進行小型的家庭煙火秀熱身，帶動整晚第一波高潮。,
m111/  雪梨市政廳為了一雪前兩年「小氣」、「氣氛不夠嗨」的批評，今年特地斥資一百三十萬澳幣(折合新台幣約三千七百萬元)、準備三千多公斤的火藥打造讓人驚豔的跨年煙火秀。,
m112/  不似南澳熱浪襲人或是黃金海岸暴風雨，雪梨今天氣候溫煦宜人，許多民眾因此一早即攜家帶眷或是和三五好友到雪梨海港大橋週邊打地舖、野餐，「霸佔」各個絕佳觀賞煙火位置，勢必不錯過這場年度派對。,
m113/  三星彩正彩中獎號碼為七四三，正彩有十三注中獎，各得獎金一萬兩千五百元，組彩中六組彩有兩百七十九注中獎，各得獎金兩千元，對彩有八百五十二注中獎，各得獎金七百五十元。,
m114/  他說:「申報工作在外界眼中將測試平壤是否真的願意成為無核武國家。鑒於當前的僵局，北韓必然還沒做出戰略決定。」,
m115/  申報作業的狀況尚不清楚，但某些分析家預期將延遲數月。,
m116/  由美國出資並監督的去功能化作業，由於技術性理由，預料已無法在最後期限前完成。但根據日本共同社報導，北韓也告訴美國，北韓已減少負責去功能化作業工人的輪班時間。,
m117/  溪洲部落目前有四十二戶一百八十多人。因為位於新店溪行水區，縣政府即將拆遷，輔導住民進駐三峽原住民文化園區。台北縣政府原住民行政局今天表示，到明年執行拆除作業前，仍會保留部落居民進住的資格。依據縣府水利局的執行計畫，拆除作業將在明年汛期，也就是五月一日以前執行。,
m118/  至於新年新希望，張祖淼表示，最切實際的就是希望外界體會居民就地安置的心情，「不要拆我們的部落」就是最大的希望。,
m119/  晚會中，還有楓香舞蹈團、明日之星舞蹈團及方舟舞蹈團等基隆在地的藝文團體也賣力演出，主辦單位同時還提供二零零八奧運紀念金幣套組、台北至曼谷七天六夜精緻旅遊套裝行程、台北至曼谷免費機票、長榮桂冠酒店住宿券，以及高級護膚禮盒、晶鑽戒指、電磁爐等多項大獎，供民眾憑活動傳單摸彩聯參加摸彩。,
m120/  「活力基隆嗨翻天」跨年活動晚間，晚間在東四碼頭展開，跨年晚會由藝人黃子佼及李佩甄主持，現場還邀知名歌手蔡健雅、蘇慧倫、戴佩妮、張智成、戴愛玲、王宏恩、樂團等偶像歌手與市民一同歡喜迎接新年。,
m121/  歐盟會員國領袖十四日在布魯塞爾召開高峰會時，雖承諾將在解決柯索伏未來地位上扮演領導角色，並決定派遣民間工作團前往柯索伏，以防範當地發生暴力行動，但包括斯洛維尼亞、羅馬尼亞、西班牙與希臘等歐盟國家，仍對柯索伏走向獨立可能引起歐洲其它地區的分離運動表示擔心;而賽普勒斯則已表明反對柯索伏獨立的立場。,
m122/  然而二十六歲的小威經驗老到，展現過人膽量，最後以六比零、二比六和七比五取勝。,
m123/  小威第一盤靠著重砲發球與強勁底線抽球，以六比零力克沙伐洛娃。但第二盤沙伐洛娃反擊取勝，比賽進入決勝第三盤。,
m124/  世界排名第七的小威才搭機抵達伯斯略微超過二十四小時，就立刻展開今年球季首場比賽，鏖戰三盤擊敗對手沙伐洛娃;小威說，她仍渴望重登世界排名第一寶座。,
m125/  美國網球女將小威廉絲不受時差影響，今天在霍普曼杯網球賽中，率領美國以三戰全勝戰績擊敗捷克。,
m126/  主持人侯昌明說，站上台的人都要唱個歌，馬英九、蕭家旗、立委蔡錦隆及多名台中市議員，就一起合唱「月亮代表我的心」，唱完後，馬英九接著祝福大家「民國九七人人得意、二零零八家家大發」後即離場。,
m127/  馬英九一出場向現場觀眾問好時就出槌，先說台北市民好，驚覺不對，馬上改口說台中市民好，一旁的台中市副市長蕭家旗緩頰說，因為去年台中市跨年晚會與台北市連線，馬英九當成還在兩地連線，蕭家旗也與馬英九一樣，先向台北市民問好，再向現場的台中市民問好。,
m128/  台中市跨年晚會今年邀請演出的卡司超強，台中體育場都被人群擠爆，在小天后蔡依林、羅志祥、張韶涵等多名藝人表演後，馬英九在晚上九時十分趕到晚會現場，向台中市民問好。,
m129/  台中市跨年晚會今晚在台中體育場登場，國民黨總統參選人馬英九在晚上九時十分現身晚會，還與台中市副市長蕭家旗上台高歌一曲「月亮代表我的心」，不過，馬英九今晚連趕多場跨年晚會，在向台中市民問好時「出槌」，先喊出「台北」市民好，發現出錯，隨即改口台中市民好。,
m130/  他說，國民黨一定要努力贏回執政權，才能實踐對人民的幸福承諾。在未來的選舉中，國民黨必須確保民主的公平正義，不能讓執政者的「奧步」得逞。,
m131/  馬英九表示，有更多來自民間的聲音告訴他，人民要的是平平安安過好日子，不要再失業。許多老師和家長告訴他，一定要政黨輪替，讓這個貪腐的政權得到教訓;如果不結束當權者的粗暴語言和仇恨政治，都不知道怎麼教育孩子。,
m132/  他表示，友邦派人來台表示關切，深怕總統選舉無法如期舉行，政權能否和平轉移，台灣變局會破壞亞洲好不容易建立起來的和平發展大趨勢。,
m133/  馬英九說，在任何一個民主國家，執政黨發出這種言論，早就變成政壇風暴了。但台灣，卻彷彿是執政者的語言遊戲，而渾然不知，這些言論，已讓台灣的民主形象蒙羞，讓國際友邦憂心。,
m134/  他說，中選會變新聞局的傀儡，選舉的程序正義蕩然無存;仇恨的政治語言與行動不斷製造傷害，歷史的苦難變成政治提款機;檢察機關被社會質疑，一個特別費案的起訴與否，有幾種標準;選舉變成只是權力的工具，而不是人民當家做主的的莊嚴實踐。甚至，連總統也講出「延選、選舉無效、戒嚴」等反民主的言論。,
m135/  馬英九明天將參加元旦總統府升旗典禮，並發表元旦講話。他說，回顧過去的這一年，不能不感到戒慎恐懼。台灣好不容易建立起來的民主制度，陷入前所未有的荒謬處境。獨立機關不獨立，政府不像政府。,
m136/  在香港的民調負責人艾薩克表示，香港的強勁經濟，在推升信心上扮演重要角色。,
m137/  紐西蘭、澳洲及印度對於明年樂觀的程度僅次於香港。這項調查十月及十二月在十一個國家進行。,
m138/  李昆澤強調，發生在去年底的市長選舉「走路工案事件」影帶為真實，並非變造或作假，社會與司法已有明斷，籲對手不要信口開河。,
m139/  李昆澤表示，已掌握對手污衊他的所有證據，若侯彩鳳無法提出對她自己有利的證明，純屬亂栽贓李昆澤，就請立刻退出選舉、退出政壇。,
m140/  李昆澤在下午三時由律師劉思龍陪同到高雄地檢署，按鈴控告侯彩鳳違反選罷法及加重誹謗。李昆澤表示，三民東區已成為全國最激烈戰區，國民黨鋪天蓋地抹黑、栽贓，甚至打人喊救人，還要告。,
m141/  衛生部發言人謝辛透過官方的「中東新聞社」發布聲明說，這名來自尼羅河三角洲孟魯費省的三十六歲婦人，本月二十九日因高燒住進醫院，今天不治死亡。,
m142/  埃及衛生部說，一名埃及婦女因感染禽流感病毒而在今天不治。這是不到一週內，埃及發生第三起死於禽流感的病例。,
